"","GSM136508.CEL.gz","GSM136530.CEL.gz","GSM136517.CEL.gz","GSM136576.CEL.gz","GSM136566.CEL.gz","GSM136574.CEL.gz","GSM136575.CEL.gz","GSM136569.CEL.gz","GSM136568.CEL.gz","GSM136559.CEL.gz","GSM136565.CEL.gz","GSM136573.CEL.gz","GSM136523.CEL.gz","GSM136509.CEL.gz","GSM136727.CEL.gz","GSM136510.CEL.gz","GSM136515.CEL.gz","GSM136522.CEL.gz","GSM136507.CEL.gz","GSM136524.CEL.gz","GSM136514.CEL.gz","GSM136563.CEL.gz","GSM136564.CEL.gz","GSM136572.CEL.gz"
"214584_x_at",4.35817357131584,4.32376174264995,4.31381618789008,4.27203334096092,4.28963215947195,4.28407986398624,4.24485174017395,4.24940395660027,4.11657490250698,4.39084391264234,4.26165681471459,4.39299568211223,4.20981560039954,4.21336978502642,4.2146495999112,4.11285466725541,4.61132514572222,4.16421414506384,4.25829796062714,4.01858365078205,4.13734642227297,4.25569520254492,4.57479114392302,4.32066611065067
"214585_s_at",7.84115575022409,8.30859818706056,8.02490074306657,8.15762517841082,8.03972452697004,8.1808762451116,7.93203862799103,8.21119401319547,8.1580760359774,8.13266193264252,8.13459018757499,8.16511337588744,8.1695419295654,8.07785484882801,8.02165302325291,7.88396499508795,7.92073624109359,7.86333005238645,8.08119697704513,8.0528854162495,8.15534159195432,8.28755330145612,8.16649837800122,8.17689529545909
"214587_at",2.59830587637213,2.53355385163698,2.59147566256936,2.51657815308417,2.52377788372104,2.57272448396184,2.5134425768383,2.63464064648494,2.64946493002623,2.80432147118198,2.61193989728285,2.67536410995229,2.41209395648388,2.52382548715134,2.54089788984268,2.5435485128647,2.59445655866983,2.53417614193594,2.45510478744887,2.43459098567319,2.50363721762263,2.64403249717492,2.66961503691679,2.69157373263406
"214589_at",3.12540448093443,3.07261715265187,3.19177556062148,2.87183848832053,3.31050417475257,3.35883849695364,3.13910342617632,3.31860805382698,3.19896258974074,3.26664770855037,3.24332622148947,3.10613101485559,3.00374394269873,3.15557147367885,3.06198398232196,3.28957232018698,3.22481907619545,3.18836900030944,3.19975914916615,3.00385669402686,3.10561517838934,3.07159187022626,3.1277437453526,3.14230423411449
"214590_s_at",2.49025345379106,2.60593893029773,2.57977660314834,2.43152997565122,2.42692392749514,2.45939867318322,2.65916274076983,2.50813708738751,2.42215064479588,2.67634187816108,2.60734547038804,2.67417951800037,2.46676216062855,2.39259830960105,2.79796139418821,2.53305059525533,2.57469723282322,2.74011240920602,2.3799497970792,3.19331743119626,2.62535474842187,2.52992644538262,2.48185702387157,2.55509214975337
"214594_x_at",3.44344084894077,3.56627179707713,3.48114053044781,4.05335847274601,3.29297734222887,3.27741492060587,3.58142965610893,3.079738973955,2.98109934687181,3.44613516865698,2.99524852375057,3.11229267084596,3.49995600019418,2.93117835963225,3.66686253163985,3.44585426590755,3.6298366679444,3.37129222033541,3.5297283535255,3.48455074715322,3.62603325179414,2.91380461926676,3.63307545894558,3.29775930645724
"214595_at",3.73311618851523,3.62612759239618,3.51170606945926,3.82979480010369,3.96945999762122,3.71558938386357,3.63772673079433,3.86565143670855,3.40068425352645,3.63749374112736,3.59292756857401,3.66126088739456,3.62773249443457,3.8312073699741,3.68348996353475,3.67939310440794,3.62166607217429,3.58726273664592,3.59313357131776,3.43406517245908,3.59623322139953,3.81603838769065,4.02707782306914,3.86373935171896
"214596_at",4.61091386723138,4.59398315297048,4.541687077978,4.56711328972193,4.93381607803786,4.62708569328642,4.65725463665874,4.86229188371721,4.55325833807705,4.84498056565992,4.82519402290634,4.51590543727597,4.47169816618008,4.62683239949561,5.01097556091994,4.59640897234231,4.56821523142402,4.64300884472203,4.54725940746885,4.62980422219535,4.65094393471241,4.79812696355926,4.73184336478919,4.49172357609628
"214597_at",3.72427634096279,3.70897851006354,3.48795864038761,3.90616689313902,3.67250807265118,3.92745757486762,3.63350286644405,3.82734252824728,3.64890860680305,3.65321428924985,3.77545663752468,4.17091216050163,4.25324785785333,3.563762447038,3.95239822964699,3.52389283891821,3.92141808983107,3.87588412940259,3.81275815493342,3.64216364323182,3.7791776110862,3.77995528384763,3.4494148935174,3.50187884588537
"214598_at",3.8978262968034,3.7143552375208,3.78069173974927,3.6261763905007,3.72255660940035,3.86763415918468,3.85946271161444,3.93212010402371,4.05702570389052,4.10727990569238,4.07292288354414,4.08159157216786,3.71224713792957,3.84218716743469,3.72740641184563,3.76314775524529,3.70429801950209,3.68111322227448,3.62753210693148,3.65900075324748,3.76990156248564,4.04672110047905,4.08637868223216,3.93854251694343
"214599_at",4.84036527843078,4.51667869443499,4.18084781483419,4.62373351364249,4.55646489612678,4.17169015677776,4.58478934498181,4.21972786068113,4.68258595700672,4.76106351885691,4.09293254027243,4.4395779474066,4.26425422907307,4.60436004811766,4.82309888137904,4.35516063465126,4.44689484359358,4.32465044063304,4.36857789545803,4.45904364701876,4.32137318078057,4.72725921064192,4.62201305064094,4.35610351133022
"214600_at",2.8047599010713,2.73883667087077,2.70097920689433,2.60221516119227,2.82187128242107,2.79812563695715,2.77892485912147,2.72218467566159,2.78131038232898,2.96047595710793,2.74724835069759,2.80271019602019,2.58467984586823,2.67253176749611,2.96275627317177,2.58389943304099,2.65970625899794,2.73847695420688,2.64473898638312,2.73445926278512,2.70454457706182,3.10850688313448,2.95778903919786,3.03006354578148
"214601_at",2.57048741179008,2.72845541970341,2.56591640502242,2.59601244070584,2.535745162749,2.69194738627324,2.67587200720909,2.87030609412864,2.80418090979376,2.75033174894127,2.60166358784962,2.74942850189844,2.56689720280908,2.63888790570832,2.60526832345946,2.50389955963949,2.55944887310859,2.53614532478264,2.71171076809419,2.69898598650088,2.48030815929638,2.56978424054636,2.80642000668575,2.62502521998558
"214602_at",3.99481241455382,4.34977002965941,4.30361979413645,4.1601053890281,4.54016489127388,4.20766162156338,4.13689881639955,4.42901451445442,4.08441532425762,4.42221601054114,4.36658244996868,4.4196073247111,3.97503737631738,4.10968654778565,3.763434305426,3.94173869768216,4.13567410361791,4.31146420909303,4.05058867405238,3.8752617438161,4.02180420075881,4.1621455610597,4.21886721110173,4.06252179470254
"214603_at",2.45038412698105,2.34956774360206,2.45569690936757,2.40794761553579,2.60365997806917,2.49356722571458,2.4573818475637,2.55076368825217,2.41792472783982,2.42266215144319,2.52026071679727,2.55616287116971,2.37160157681114,2.54866087557998,2.56848971932305,2.65278776339203,2.40843477759661,2.45119929574645,2.43314512027879,2.41785040029766,2.49672958739845,2.83956995045139,2.5318996239769,2.47435620319704
"214604_at",3.818863463608,4.07442519603447,3.74209902436511,4.18807260387622,4.22785767127478,3.88111516562401,4.11598921635021,3.93929386200057,4.05610824057319,4.22106090553811,4.00780758864825,4.13995941403365,3.9207831681604,4.03827014488877,4.05738853094461,3.96014644112371,3.91151787257637,3.98019312128306,3.93694741062085,3.53387793630381,3.83206630156162,4.25592150362162,4.25933038022489,3.77541611168171
"214605_x_at",2.44074461800874,2.45255690015189,2.47358295762855,2.51670114351781,2.38481174686779,2.4269215254855,2.42032237393073,2.34257397029473,2.46622292962781,2.50007177780101,2.4084644798762,2.44913453612367,2.39419406881274,2.28866952568259,2.48654467857788,2.33702473335024,2.73861497280837,2.32202040244862,2.51818600760984,2.40275297311498,2.33555720743372,2.33885955668462,2.42833685599691,2.43554329911415
"214606_at",2.45449794598821,2.44592439059714,2.46874504231957,2.440115585355,2.4407602913859,2.54568334629014,2.45364358839344,2.56716645903088,2.4774910951483,2.56455541855048,2.59950485154305,2.57853610347972,2.31167945050707,2.49195415116867,2.31691772114143,2.36966213030495,2.55872987604251,2.39628051248985,2.4279903250963,2.31503503943999,2.33993601018595,2.3203728671821,2.48520875936002,2.48416129507685
"214607_at",5.17144124809653,5.00890920317634,4.87165964550639,5.063975378135,5.43014699887015,5.14067436033088,5.08312590298065,5.1703272449262,4.99716404189858,5.35078580665738,5.16470643144818,5.25819170625998,4.75000870696102,4.84358440056947,4.83259632431103,4.94481201226118,4.87450133832587,4.82767804583309,5.02217390596394,4.54570220427781,4.94370678839128,5.31852827890959,5.581705865009,5.23232767097688
"214608_s_at",4.62771878264021,4.49804315174213,4.52340879288176,4.56387810442674,4.61660544478259,4.69624866684571,4.48848322016083,4.6114888286298,4.75334552293683,4.60642007215749,4.55991179630376,4.72639946680945,4.49930898375279,4.46046736415795,4.5041828259117,4.56077032575161,4.74155122554598,4.55781441231109,4.45186823475247,4.53068021956375,4.55659202402663,4.66562598851123,4.90108566698619,4.68333093002321
"214609_at",4.88281940621035,4.57481639648853,4.53938781587955,4.56240921262064,4.47262576360256,4.60261215623062,4.45165312366244,4.57682917859534,4.57627254751692,4.53326821862412,4.94497473238635,4.78912496186606,4.61318370023007,4.77186825499087,4.52645663170813,4.53979973823543,4.62270442951278,4.60508180939241,4.72952491852366,4.4401418498838,4.69434161508181,4.81868476599846,4.83070694473281,4.48828482697994
"214610_at",3.65401843711037,3.6044991734859,3.57855365807256,3.70557463948633,3.58786333988267,3.70774787718169,3.72496476971202,3.7390895835009,3.6296058692084,3.70765309640304,3.86390227508008,3.79528402449006,3.61014574584699,3.76017623442407,3.68640446185928,3.77213516238917,3.61464107122589,3.66942274295475,3.74833960307965,3.65571217580986,3.55685151639633,3.72432716334235,3.77590269974326,3.79242685045901
"214611_at",3.74811440603758,3.63550368244867,3.44518650626943,3.66044372825935,3.83980837495134,3.77620817158282,3.6455984567847,3.61808776974461,3.60449278109738,3.43879827891594,3.63590140223713,3.7948877855883,3.51783426959577,3.65042110505602,3.65047874945814,3.536034557583,3.5078619869074,3.52642647700273,3.54810405578276,3.74807453198712,3.62603325179414,3.85033522966524,3.89468866761783,3.64181973230885
"214612_x_at",3.00339905799956,2.84173819673131,3.03233408845583,3.01670272771781,2.92077043261722,3.26650218521798,2.83347778773148,3.00719429729175,3.17917737856949,3.06958146749665,3.26196735521366,2.881140660391,3.01221438009848,3.14390022652682,3.12866990480654,3.13397744608781,2.96563725112866,2.92174231165062,2.90405392999565,3.05361934436139,3.0820467611039,3.08079944900501,2.93091843617507,2.99436101947694
"214613_at",5.23867485267009,5.28112892048915,4.99578297564261,5.14805896770868,5.11436839788768,4.99560303220839,5.43008274671699,5.04704055330742,5.16123413458316,5.35078580665738,5.30518953621039,5.29253549468439,5.20390846762955,5.1141449627051,5.451505466445,4.86591508117653,5.34306561200424,5.02474461911536,5.17797867683008,5.18063672727881,4.77719420663882,5.28255057820751,5.28098114826437,4.96044602175666
"214614_at",7.04809398235798,6.93996673240749,5.97273458414744,6.68246443705437,6.38867072831303,6.95272769268721,6.75914386115432,6.85168165368987,6.89378712724215,6.48359030240947,6.46476896848077,7.14175704091678,6.92509347863429,6.40578032000504,6.19525904435712,5.69162692928025,7.31161297773996,6.65789764607887,6.69418348701645,6.96163153236241,7.03627548116888,7.25302450909289,7.04975223634963,7.4243559233862
"214615_at",3.50949045570008,3.95716866229361,4.84781104878129,4.42078157746448,3.96476067737522,3.87500186887606,4.56415457215357,4.03357687716518,4.28109610872089,4.11423953106254,3.75739051617901,3.81799797572185,3.88360034378063,3.34544674497777,3.64395485615409,3.56662095928988,3.56867588314736,4.08725903496866,3.50688920903834,3.72995005901266,3.691916281542,3.70323447889889,3.60091773912276,3.45908466826525
"214616_at",5.23702780566312,5.51121349709213,5.08699045557242,5.19109604792049,5.54883441397442,5.4799879315479,5.14731208344694,5.33456664928806,5.32910931416068,5.59330683213444,5.46889778338553,5.52749795735796,5.12522058770398,5.3778453806134,5.41185236121159,5.24485530893344,5.12104184145582,5.32832425148532,5.3345232697021,4.96753153284671,5.35787057080166,5.59172548963531,5.72327043576814,5.5743919893561
"214617_at",6.39241311122279,5.46712678240706,5.26155351757554,5.20295290632428,6.24204699828496,5.68186445843745,5.22817757761584,5.23357243525847,5.97535999280162,5.65816516326,5.4995138350614,5.73097008219736,5.66819204205921,5.16759242143774,5.11063967989739,5.8034594928827,5.18450463594382,5.94421523415624,5.1610707724449,5.1938074623012,5.1641098856841,5.61640423151694,5.17127851776268,5.28285178944929
"214619_at",4.62332473215879,4.43124112425003,4.5102551668968,4.23919005190707,4.68157502791465,4.26101005665915,4.19756973591386,4.47145642037538,4.55457020324142,4.82623911208983,4.81081196481932,4.56025151819336,4.59325255137827,4.64461622806178,4.59555417008168,4.39556335276701,4.63352617697041,4.74428941734801,4.94490575373498,4.47810480088977,4.56091090578718,4.57376853812373,4.87365465136499,4.14544667087192
"214621_at",2.92748286053886,2.86146789277274,2.84130420441643,3.02510141783521,3.22929608312094,2.8907502025985,3.13294949388874,2.91114912474307,2.7996668623249,2.88847527156653,3.06549886093907,3.08667779759222,2.93788861279246,2.82242617254102,2.77749469693345,2.7909807468163,2.95204990850112,2.88836384041567,2.73074039421148,2.88811350768319,2.85984146858956,3.02184989909654,2.88841615609791,2.9887280576922
"214622_at",4.30469486106819,3.88076916248187,4.16172460367899,4.08145108325482,4.23644890956532,4.30868638191685,4.34844633982523,4.14599515394731,4.10028773105302,4.18472698463452,4.21222673373509,3.97332982243755,4.24686700342997,4.39610438133842,4.31099933557962,4.34577219382888,4.17621444491664,4.23440852794545,4.42498678669215,4.21193828148783,4.30859290222933,4.34123240412621,4.01106432180981,4.02512009092979
"214623_at",3.96420291218452,3.79306190538143,3.70364857144618,3.72867034222853,4.00164551374836,4.16779069331787,3.47146640911998,3.65876877137234,3.69446111679444,3.65160446730823,4.09779889581237,3.80547468486272,3.71386292107275,3.81397036470593,3.7841812766434,4.05897891862319,3.73164820548676,3.83738132881233,3.7990454286133,3.70042433710114,3.79579735449179,4.00888481575288,4.16598174340921,3.70273443923961
"214624_at",4.73872558296027,4.90774850970723,4.80512058222438,5.1158081477564,5.15463311096541,5.17030219547903,4.87834096708929,4.87717521677731,5.24873074933615,5.377955996102,5.24397936834456,5.13518079443296,4.85204317162314,4.911094075587,5.32531439865782,4.83128367103996,4.96434870671422,4.90905076883815,5.3204996823336,4.74923489631936,4.78020179083655,5.27475704994843,5.29352920145457,5.16191676805783
"214627_at",5.16358036535955,5.02132898633096,4.91632996343928,5.23742310729023,4.9558740059887,5.0662528469502,5.07095554419617,5.06949302701437,5.10208618544685,5.32147583726656,5.13418916386425,5.08220204116823,5.12739792062898,5.08957732265986,5.06850974122117,4.99834091391384,5.06404468987273,4.98212462139004,4.99686413055201,4.78064930491225,4.94328379077484,5.17882356021335,5.3046136257676,5.13023016951379
"214628_at",5.79386062490943,5.21389999665253,5.56845357958642,5.86451403253503,5.66554576839808,5.73427207362128,5.86432506215752,5.60741384687091,5.61824176567351,5.69921373192466,5.72684490992703,5.67979772993407,5.39314956080074,5.58199250327199,5.64281750854474,5.7443594631081,5.62970242975812,5.31553051511031,5.84930922100172,5.43675466461386,5.43353744573119,5.8578990580614,5.91253508819479,5.63372144160667
"214630_at",5.14735363847023,5.18530369310033,5.34325791752106,5.4300281900145,5.59132097463818,5.45305903312067,5.62973617333397,5.65855799787782,5.50360215633285,5.93870055389824,5.86894781424465,5.71565581331752,5.57786687715571,5.6535380393055,5.94025930335354,5.38764041104687,5.39307670006225,5.31835534126186,5.52455402218946,5.28991237273593,5.44299750580843,5.94416668413816,6.08487808573022,5.55533220053285
"214631_at",2.50486108651115,2.84374725389829,2.5618872998382,2.42275676163675,3.14922756781503,2.45944329237718,2.38544711683087,2.64080201504494,2.37952267264839,2.64052211098012,2.59122359982565,2.59435044465572,2.52937926533055,2.60322576866815,2.60826077045258,2.57425870330715,2.54123351901545,2.70713541641314,2.39242767908376,2.52154357815593,2.52380795904621,2.681295295438,2.74430895146531,2.47435620319704
"214632_at",2.98586480069509,3.23621245859913,2.83653790556894,2.90739938884678,3.11609410098119,2.91627511584919,3.00128866395892,2.97409478920378,2.87817826746274,2.98513189751241,2.96712812550481,2.99014145648555,3.02093635587238,3.20955086052965,3.14160361558743,3.03894484171057,3.21106338458818,2.82078392730526,3.0209450901272,2.85695991985386,3.09404154569864,3.28075563360012,3.28595563768247,3.00839320979529
"214633_at",3.07558269448861,3.08822216680195,3.07192534981032,3.3650946218498,3.23767427153584,3.07804164055838,3.3888976894194,3.01505488646524,3.26878028830829,3.24495269654724,3.03841386610152,3.36949968581968,3.13001607197171,3.28848940558145,3.30466736682432,3.19090388110192,3.23363115780033,3.15801545496693,3.27188747571992,3.19549939515006,3.29453300143093,3.21475243106662,3.23411854104832,3.11068535156584
"214634_at",4.73178456903546,4.8022776413602,4.94663073882217,4.78804213786925,4.7883699035696,4.61212565731001,4.75751945847181,4.89798677686202,4.84078622701713,4.92278538903894,4.9944692086676,4.63165230093061,5.00974585505123,4.853441779804,4.86172605071368,5.08964955044218,5.09223224931806,4.94214483123939,4.88850445479079,4.52639858592913,4.69843587128093,5.02911492013153,4.94120066064659,5.00666376056887
"214635_at",5.3894784118692,5.17470888633869,5.0260966755201,5.35147561905203,5.47712118301236,5.24947290428782,5.51365471512648,5.5213554971429,5.38609043249411,5.52726347924061,5.60031302899976,5.55380249295297,5.09352310008016,5.39731230105431,5.59228865312971,5.45299375642594,5.30479413354756,5.2999306039445,5.35937646143987,5.24880879728554,5.42468270738221,5.73484423801213,5.58455459322863,5.52268177919392
"214636_at",3.49080723824451,3.33821504773031,3.37680444828253,3.56904663621513,3.33046834420898,3.33174695341695,3.56112633075539,3.32570972364449,3.29003075680689,3.59516470704574,3.42818141383518,3.45863085780713,3.25374377703472,3.41238749157841,3.61899008628508,3.41708129004021,3.4913529845158,3.29914652595238,3.3121367698252,3.21276961942719,3.3329858692825,3.50324616133234,3.66196613339558,3.6287645835548
"214637_at",4.84978153284026,4.76887240540861,4.77760813617626,4.71045129247383,4.74917128608807,4.69162574218205,4.62522541442768,4.67733060584869,4.81887699185822,4.71898247029234,4.72943062630972,4.64921739821694,4.564771394514,4.74859765848738,4.59273245308956,5.10072630144155,5.02519943610537,4.77906372909282,4.87936116538138,4.7804851937627,4.86578511622674,4.89039735929106,4.82330691884134,4.72363356199098
"214639_s_at",3.91390750793017,4.1232622449012,3.55976138866212,4.3339828995404,3.92804952949992,3.78233834898001,4.2920799163745,4.09604263002668,4.36573260618442,3.98442243678277,3.9249066814311,3.72931228657961,3.70385245271522,4.00165950432489,3.70681615179114,3.86175754111625,3.8813540332847,4.09283430212483,3.94036903227809,3.9377787883715,3.82160562038069,4.04603849032473,4.1910824327947,4.00947996032503
"214642_x_at",3.57913517013638,3.56687736084081,3.56485175289778,3.68411531268432,3.5654602207093,3.56619569099699,3.60718690445982,3.52849128471491,3.71336674654478,3.89849583309123,3.62677550421685,3.72753586739691,3.58569688984137,3.65161836805543,3.67284206825443,3.50760530358051,3.58126532110958,3.72643474137768,3.5761406222855,3.60922566308573,3.63482423634084,3.6400662090295,3.66709836059867,3.73014105490614
"214644_at",3.01563345218383,2.83347512136218,2.85340812453048,3.00091048546635,2.99949694912443,2.88356889552373,2.91220143315425,2.97223114864985,2.89109120769628,3.12163304792826,3.08434512014931,3.05057812443866,2.9073353333525,2.99280833738856,2.97391574937483,2.80822145929136,2.98257888361007,2.8580176926609,2.97327862050179,2.80617215852777,2.8744911655262,3.2993180549493,3.1176334139826,3.01081010267307
"214646_at",4.65023931390232,4.58990307482289,4.56863371292526,4.98964455847338,4.77474727666524,4.98215080801682,4.82485549584289,4.71443506304084,4.67206434722274,5.10603885953655,4.88111906993573,4.7461519551273,4.5751432056662,4.55882574426486,4.73499377056074,4.49340056966692,4.72729702241206,4.48312439997613,4.76872681542608,4.49843339011334,4.39998329934084,4.61356468757739,4.98700265077621,4.97291531408501
"214649_s_at",5.843311842049,5.84647248731038,6.04104675050252,5.16805794622679,5.9258740460463,5.75896200408446,6.11961854307088,6.16220842036391,5.84125006952994,5.99744942856081,6.11335288765257,6.07094665090736,6.10969737835039,5.86382157852603,5.67034302842064,6.05321528579047,5.94396208077593,5.87772150331124,6.05146706384281,6.1657110748452,6.11904876035127,5.89504044286439,6.07040263248931,6.18682218082181
"214651_s_at",3.00442959104889,3.04037558963533,2.98510617767738,2.97918897381046,3.3134222469813,3.14496024800925,3.05342923628685,3.41720565538181,3.28165461642534,3.18326378838679,3.10669982711057,3.33591818528482,3.01277669023066,2.97162012779452,3.09725139366163,3.02522925646634,3.05266540328978,2.94669138095923,2.97992248262648,3.07246138213433,3.00735690432174,3.16716648562646,3.09496812416108,3.04611638833873
"214652_at",3.19538141834208,3.32523506366463,3.2075117939649,3.48761761902846,3.3547953508886,3.13973767308653,3.50352040273489,3.47720906651157,3.3863184462381,3.40446507756683,3.25178952406376,3.49158333439664,3.20029804071005,3.32912140865704,3.53524756036864,3.25426723213902,3.34712087355605,3.34573705288448,3.31050055437138,3.48136303501159,3.22643822113752,3.37440214300664,3.51593848229488,3.43822978958012
"214655_at",3.70074774376899,3.69997252137912,3.73703969070954,3.68837611801663,3.62724253205577,3.92690823925264,3.63895830324016,3.59358172177823,3.83825829255723,3.87561674458557,3.86950441509344,3.85060884976216,3.56833606215944,3.79139137475621,3.68298236992735,3.78425855606578,3.9307330850585,3.81079322828141,3.9150322648307,3.75564202941716,3.72524362512387,3.75800639544814,3.74877115942389,3.71409135797093
"214665_s_at",7.05792035174992,7.45514128579054,7.5037779104578,7.41466659020488,7.40540971756848,7.80608451301631,7.56809868464776,7.27409134895094,7.79332573780267,7.38718725659069,7.57223097455963,7.16510481871511,7.19365176662374,7.23548921733166,7.60066676461991,7.26085154725856,7.09856863943847,7.5503564685403,6.84807703293053,7.28611556292365,7.59663397432292,7.6088486484806,7.2954504559568,7.40563408201363
"214683_s_at",5.40070698905542,5.49385551592708,5.64106472445779,6.06511788440586,5.41270654425339,6.17404335085936,5.76195188475959,5.89656173821086,5.57036042027074,5.47747253454102,5.19131513343145,5.45199770610473,5.70005860365394,5.4378525791404,5.47207766263486,5.7374503139473,5.6702862243016,5.7314205144904,5.25435329323049,5.33449066831501,6.04300636862468,5.11159240604238,5.02362404524957,5.76641375980568
"214684_at",5.49627113135879,5.49971787635682,5.96613708140114,6.07279080876241,5.57108857102408,6.45439429369649,5.97166392294982,6.35522213599758,6.39163065161921,5.49731316786904,5.48264198140028,6.06257680642569,5.71054907389677,5.90528328669358,5.46879047687966,5.80741709165991,5.48388061579891,6.10312399528302,5.40252085127343,5.97563263687184,6.35447330625522,5.93690367407394,5.37675291856799,5.97580904100193
"214697_s_at",5.80898286856378,6.13907873169534,6.29237199090902,5.87348060429507,6.79581676514205,6.76529286808751,6.5549389760439,6.04763365587657,6.83589385858127,6.00666080724861,6.79129121098584,6.38259961769477,6.17959146323994,6.65501315969887,5.84871385297637,6.01058749302177,5.57953059701654,6.44756822160183,6.12131277301819,6.12312000089204,6.04380497766414,6.43710507429964,6.64880095181111,6.44907778359013
"214705_at",2.53825462613427,2.49479905437143,2.50252369930707,2.57517605229374,2.62471087893492,2.65339453711543,2.53060047231164,2.70871210050627,2.51915571342652,2.65263085706493,2.50433387887472,2.57220829305746,2.39391158042876,2.45175585603399,2.40196655663891,2.53798580869556,2.56714406114024,2.52666704203954,2.56311405343201,2.5129896289974,2.63960546646613,2.59673631341327,2.75921695773742,2.74427612193539
"214709_s_at",8.00977888833089,7.99181515874737,8.09543506505611,8.78757589380738,7.78350988681615,8.15555237394952,8.62648879066145,7.97439348211484,8.10257618284848,8.01184142319956,7.86181343679841,7.89133093075779,8.22202333379062,7.45924539480495,7.50410939143219,7.92399593384311,8.00857521369839,8.37949910073496,7.58248745384834,8.21122913766733,8.25217481309161,8.10116243520909,7.64864396934155,7.67108645604786
"214727_at",4.52984165697518,4.40871902977455,4.2993733853915,3.79721314445993,4.62631911750313,4.03631285217436,4.34672873276944,4.48607416625993,4.2004989701303,4.06591664547905,4.65604684403178,4.02738742286665,4.55073727826386,4.45221045972897,4.27086122786325,4.64948517101049,4.1985867121256,4.46773182673669,4.33994241926109,4.46382153261801,4.30881938246879,4.50394545285741,3.97629096152712,4.24715396431422
"214730_s_at",7.84317950245704,8.28619000512757,8.35281207835617,7.66747608584035,8.57297154399325,8.02879073263287,8.38446531708813,8.21565469290438,7.98380044432271,7.65538068144337,8.33581343782037,8.2187025225732,8.15299735650897,8.00893240604558,7.78163430286069,8.38985459370855,8.21164649668443,8.30507375747132,8.14722327639826,8.1309627645049,7.87018855232221,8.41966563715871,7.96698243567841,8.0546212849672
"214740_at",4.66880460753654,4.9292686422096,4.99605752503735,4.433352463679,4.81964796850331,4.58151651841453,4.52402423832367,4.93234538084511,4.72498882940992,4.60040608427606,4.96440549647286,4.67496241920081,4.58040632461176,4.69037035723404,4.9153531838066,4.85384843740623,4.78477967794121,4.67273669276431,4.83626664986197,4.75319518436842,4.71576222071467,5.10877165322406,4.87845314234684,4.78537673962034
"214743_at",5.21193676238552,5.73623741501478,5.12951694696838,6.09693451207489,5.42520758682024,5.45778378873625,5.63843128764578,5.64468162390179,5.42504675175689,6.23840538247948,6.42292843938278,5.70635580222034,5.28946904397171,5.45646065275777,5.7321833201685,5.58123887430331,5.14522964547893,5.23747533802292,5.08417934271717,5.14558517742775,5.0570233043524,5.19290396208179,5.44071558399579,5.69385105026824
"214770_at",2.66450667549975,2.513643216447,2.37425088973907,2.51467649391008,2.56316392551459,2.55525087922438,2.48405807750617,2.54871556299203,2.42965260654696,2.45692754273487,2.62386183138859,2.77367859777542,2.43041704844426,2.40198856882578,2.53078535716552,2.56687482071579,2.65845260201011,2.43937256545154,2.44380200210686,2.58990487597603,2.45637341294243,2.5765834309745,2.82690871100376,2.59617219637804
"214780_s_at",7.93966561375575,7.16390696632158,7.42901270909033,7.46744166407437,7.4060373393698,7.18914728925944,7.11570095208952,7.17688569563668,7.10813016908058,7.24422283884109,7.37430712217389,6.98164926980148,7.56171371898004,7.60931808230758,7.67341612913654,7.90314316721268,7.87686255722141,7.2944127837854,7.91125746357137,7.23390777068799,7.21298099130645,7.40006542875574,7.37567842820091,7.44526049179178
"214804_at",4.52681649201191,4.89178854558161,4.62708973984344,4.26514794266322,4.55160750370258,4.49843697911049,4.83455695249257,4.39265866911554,4.48356131150737,4.11136406814942,4.20543026754426,3.73713357457502,5.05061285204942,4.76171059375114,4.58574069851225,4.72085134958429,4.05884019167111,5.10004500154947,4.49580693414719,4.63572115854471,4.55112437488604,4.38300232201176,4.15928645804228,4.0744482319303
"214806_at",4.59945664908449,4.5206902330876,4.77206485346105,4.42153280159377,4.72727933356696,4.71256438721132,4.31496006440321,4.32042138289146,4.63675110043035,4.54110649417628,4.23425433135142,4.55019187889557,4.39766914927167,4.40513669481822,4.23442038833969,4.64255981989212,4.41141853459022,4.45737234941502,4.21338170092754,4.39329125025736,4.46098575417001,4.4543759267477,4.8267594661181,4.22502712933939
"214853_s_at",7.49986919730187,7.9471542341505,8.59984427625589,7.9476352115844,8.77836238322568,8.23347565107887,8.1708315734977,8.0796710848996,8.04535366907573,7.9837587062087,8.15319674088547,7.58452546528355,7.81057984433348,7.95442982587503,7.54879847067589,8.20675652050647,7.89030785532128,8.18393967115712,8.01856948554994,8.05648105165134,8.20109682583654,7.9796930412462,8.17084078139456,7.77583895248354
"214864_s_at",9.86564914935819,8.97192570285192,8.41257543382891,8.90053869164583,8.39241639445542,8.54740373903651,8.34244939545205,8.65980806634484,8.7461388983392,9.05891609770832,8.38994876617875,9.50457581706841,9.37351892372072,9.1396197846643,9.03232987875628,9.05565619889459,9.60172934662584,8.95041693198724,9.26643125145929,8.85555432646063,9.29290891075438,9.01692323705387,8.85656941871746,9.39410063868818
"214882_s_at",9.9925042326969,9.72824284344904,9.5373119592142,9.42121400325022,9.26039980170811,9.56380571586742,9.67142663569811,9.32521472591532,9.68060141411323,9.42516827192888,9.4948934930992,9.54791595758406,10.0536777922584,9.93492109229968,9.74692797776925,9.76832838643485,9.51272234039425,10.1720182100441,9.73813928582361,9.95151921725714,9.92976376201598,9.33379023359589,9.38155471771697,9.58899226909034
